,Unnamed: 0,Unnamed: 0.1,true_index,SPLIT,QED,logP,TPSA,HBD,HBA,valence,maxCharge,minCharge,jIndex,molWt,can,score,time
0,87210,87210,1531946,train,0.8701353208662609,1.78108,93.93,1,6,108,0.35983145976409514,-0.4611788665113296,2.576055536029312,292.245,CCOC(=O)c1nn(-c2ccc(F)c(F)c2)c(N)c1C#N,-7,180
1,87211,87211,875576,train,0.7959458214786125,2.9480000000000004,74.77000000000002,1,5,122,0.2634373718959361,-0.3372186568868172,1.5044040136091648,339.4240000000001,O=C(c1cccs1)N1CCCC(c2n[nH]c(-c3ccncc3)n2)C1,-8,158
2,87212,87212,910242,train,0.90161363983097,3.7300200000000014,49.25,1,4,134,0.1349275463693186,-0.395715356171682,1.8725862787120169,339.48300000000006,Cc1ccccc1CC1(CO)CCCN(c2ncncc2C(C)C)C1,-7,194
3,87213,87213,210139,train,0.7168216185075351,3.0020000000000007,80.32,2,4,132,0.2549790374115571,-0.4930459773253929,1.6470218690005562,349.39000000000016,CCOc1ccccc1C(=O)NCC(=O)Nc1cccc2cccnc12,-7,236
4,87214,87214,1076712,train,0.7306914806393063,1.7847999999999995,62.45,0,8,118,0.2538033049018078,-0.3528445808463543,1.4333606301895672,327.4170000000001,c1csc(N2CCN(c3cc(C4CC4)nc4ncnn34)CC2)n1,-7,98
5,87215,87215,574043,train,0.8475814833468103,2.7513000000000014,42.16,0,4,100,0.24321950874873066,-0.3376146117154335,1.7683079288985657,257.337,CCc1noc(C(C)N2CCc3ccccc3C2)n1,-8,84
6,87216,87216,996567,train,0.7824046730165279,1.4669999999999999,81.60000000000002,0,7,106,0.322589494638161,-0.4717736650596354,1.7007285418976599,277.28,COC(=O)C1CCCN1Cc1noc(-c2ccoc2)n1,-7,125
7,87217,87217,1531215,train,0.7278009545340173,3.097920000000001,68.01,2,3,116,0.2700341661735983,-0.39821592090924895,1.789250435398975,305.38100000000014,Cc1cnc(C(=O)NCCc2ccccc2)c2cccc(N)c12,-8,172
8,87218,87218,1235757,train,0.922188448059748,1.6227200000000002,73.74000000000002,1,4,130,0.2534782583909115,-0.5079661964606249,1.5381379053036532,339.3950000000001,Cc1ccc(CC(=O)N2CCN(C(=O)c3ccc(O)cc3)CC2)cn1,-9,144
9,87219,87219,61789,train,0.7987953673801133,3.2859000000000016,69.68,1,6,116,0.2570845287507859,-0.496712492381156,1.5827485140375257,328.3490000000001,COc1ccc2nc(NC(=O)c3ccc4c(c3)OCO4)sc2c1,-8,118
10,87220,87220,27316,train,0.8787087406881743,1.7975999999999996,81.93,1,6,122,0.24339475084171786,-0.4938893323951949,1.5921822415642488,315.37700000000007,CCOc1ccc(-c2nnn(CC(=O)NC3CCCC3)n2)cc1,-8,173
11,87221,87221,1511165,train,0.7304258434817319,2.280700000000001,102.5,1,8,102,0.2837746037269831,-0.5019877931737566,1.693571361796958,292.27200000000005,O=c1cc(CSc2nnc(-c3ccco3)o2)occ1O,-7,119
12,87222,87222,668662,train,0.8835764510324264,2.7457800000000008,56.13,1,2,102,0.3171982892754989,-0.3377224195619277,2.711954858815296,259.35299999999995,CCN(Cc1ccccc1C#N)C(=O)NCC(C)C,-6,135
13,87223,87223,1227177,train,0.9227597039237124,3.6210000000000018,36.1,1,1,114,0.22638880739550804,-0.3632950662706181,1.5025788516436036,298.36099999999993,O=C(C1CC1c1ccccc1F)N1CCCC1c1ccc[nH]1,-8,122
14,87224,87224,134423,train,0.8021860534924299,2.27488,87.78,1,5,118,0.26106541847338305,-0.3263110572529718,2.0211095573149858,318.33600000000007,CC(=O)Nc1ccc2ncn(Cc3cccc(C#N)c3)c(=O)c2c1,-8,148
15,87225,87225,388440,train,0.6709506869363291,3.5074000000000023,78.11,0,6,128,0.43283144271685137,-0.4519310949836278,1.6196390405851848,349.26800000000014,O=C(OCc1nc(-c2ccccc2)no1)c1ccc(C(F)(F)F)nc1,-9,197
16,87226,87226,1417084,train,0.8125453529987834,0.9889999999999995,83.69999999999997,0,6,132,0.2931278434374111,-0.3423550603416858,1.5410119031071985,342.4030000000002,CCN1CC2(CCCN(C(=O)c3nc4ncccn4n3)C2)CCC1=O,-8,111
17,87227,87227,1043885,train,0.8476510492185724,1.5497199999999998,49.85000000000001,0,4,116,0.2636475527130224,-0.377774193820538,1.9617696542015848,310.4190000000001,CCc1sc(C(=O)N(C)CC(=O)N2CCOCC2)cc1C,-7,113
18,87228,87228,896284,train,0.8543588924243473,2.677200000000001,46.84,0,5,114,0.17346540537082655,-0.3519869296883353,1.5043247671547342,295.39,c1cnn(-c2cncc(N3CC4CC5CC(C4)CC3C5)n2)c1,-8,92
19,87229,87229,152806,train,0.75819307330991,1.37792,125.91,2,8,128,0.3457002994203799,-0.4966828581900337,1.999954087847657,335.3160000000001,COc1ccc(OC)c(NC(=O)COC(=O)c2c(C)noc2N)c1,-6,233
20,87230,87230,551571,train,0.741438161213755,3.348440000000002,68.53999999999999,1,4,128,0.3360397399616206,-0.4967423533126738,1.8857000576493048,337.37500000000006,COc1cccc(C(=O)NCc2cc(=O)oc3cc(C)c(C)cc23)c1,-8,164
21,87231,87231,1001069,train,0.8831130358987035,1.1992199999999995,99.08,2,6,118,0.28239956235511576,-0.4632844237565073,1.7364922437444448,313.3130000000001,Cc1ccc(C2(Cc3ccc4c(c3)OCO4)NC(N)=NC2=O)o1,-8,146
22,87232,87232,439609,train,0.7969537198926444,2.8879400000000013,72.43,1,5,126,0.4173288491692423,-0.465825753886156,1.8244573140587024,338.2890000000001,Cc1cc(C(=O)NCc2nnc3ccc(C(F)(F)F)cn23)c(C)o1,-9,155
23,87233,87233,698169,train,0.8794981488029147,2.8166200000000003,61.02,2,3,106,0.2563010006492854,-0.3746093852026495,2.0353496522326,272.35200000000003,CCCN(C)c1ccc(C(=O)Nc2cc(C)n[nH]2)cc1,-7,131
24,87234,87234,888221,train,0.7871165921519286,2.41374,88.43,1,5,130,0.2588847049580583,-0.4966869444087908,1.9383419501605064,341.367,COc1ccc2c(=O)c(C(=O)N(C)Cc3c(C)noc3C)c[nH]c2c1,-8,159
25,87235,87235,852478,train,0.6797890704543085,2.6756,59.06,1,3,96,0.2554001785349128,-0.32130105337458714,2.267683454815965,258.25199999999995,CC(=O)c1ccccc1NC(=O)c1ccnc(F)c1,-7,91
26,87236,87236,951923,train,0.7658286339329688,3.737020000000002,84.23,2,4,122,0.2909704605742076,-0.44919666982777096,1.7205402368119724,323.3520000000001,CCC(=O)Nc1ccc(NC(=O)c2cc3nc(C)ccc3o2)cc1,-8,148
27,87237,87237,1555516,train,0.6797033263485628,3.2857200000000013,55.97,0,6,96,0.20149970767202247,-0.2743647003932023,2.062137432279638,312.185,Cc1nccc(Sc2nnc3c(Cl)cc(Cl)cn23)n1,-7,81
28,87238,87238,582306,train,0.9051408218092152,3.7920200000000017,54.02,2,3,112,0.4159206263282547,-0.33373463817815163,1.9201991746558005,315.32,Cc1csc(NC(=O)NCc2cccc(C(F)(F)F)c2)n1,-8,142
29,87239,87239,404707,train,0.8464922918982268,3.577160000000002,46.34,0,3,110,0.2541998081329289,-0.3613779741918789,1.9108684684195405,284.3590000000001,Cc1ccc(C)c(C(=O)N2CCCC2c2cc(C)on2)c1,-7,91
30,87240,87240,156119,train,0.8835453966165977,3.6632200000000026,56.790000000000006,1,4,122,0.2552986721091225,-0.4964631134588157,2.1954827784880715,315.369,CCOc1ccc(NC(=O)c2ccc(C)c(OC)c2)cc1OC,-7,166
31,87241,87241,849835,train,0.6841415952745928,0.5921000000000007,42.01000000000001,0,5,110,0.3094389014246677,-0.4657377746041682,1.7322133260833914,270.373,CCOC(=O)C(C)CN1CCC(N2CCOCC2)C1,-9,207
32,87242,87242,38684,train,0.7269878942734516,2.4421,73.22,1,5,126,0.3246407690759959,-0.4676980040524379,1.9862620866046647,335.3630000000001,COC(=O)CNC(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,-7,192
33,87243,87243,354914,train,0.8324448917083795,2.497780000000001,79.63,0,5,124,0.2428631864287068,-0.4535954802755838,1.8534683925541329,344.392,CCN(Cc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc(C#N)cc1,-8,177
34,87244,87244,257053,train,0.8984058532168431,2.7292000000000014,38.33,1,3,94,0.2545553514987948,-0.4959244721683346,1.911305935949768,261.34599999999995,COc1ccccc1C(=O)NCCc1ccsc1,-6,107
35,87245,87245,577218,train,0.9039386888405876,1.4056799999999998,79.19,1,4,102,0.2414719147835347,-0.3768591132994889,2.074702722897843,280.349,N#Cc1ccccc1S(=O)(=O)NCC1CCCCO1,-7,114
36,87246,87246,19146,train,0.8052749830804377,3.3999200000000025,60.7,1,4,116,0.2870851582042876,-0.4535954749121017,1.5190521445768417,309.32099999999997,Cc1c(C(=O)NCc2ccc3c(c2)OCO3)oc2ccccc12,-8,121
37,87247,87247,1094081,train,0.8529750635878535,2.846,47.28,2,3,110,0.12511243245710105,-0.4964769059995831,1.9529655327765847,286.35,COc1ccccc1CC1NCCc2c(N)cc(F)cc21,-7,114
38,87248,87248,1537452,train,0.909570445999054,2.8873200000000017,58.56,2,3,110,0.2581446420408993,-0.49638350619451294,2.2534829024532788,289.3060000000001,COc1ccc(NC(=O)c2cccc(C)c2F)cc1CO,-7,138
39,87249,87249,56595,train,0.7650320662166876,3.274420000000002,20.31,0,1,80,0.2264767635769648,-0.31242672561106233,2.2772213653620623,268.154,Cc1cc(N2CCCCC2=O)ccc1Br,-6,47
40,87250,87250,385639,train,0.4981871473979788,4.076320000000004,69.4,0,6,124,0.30615850086552376,-0.4655909419034984,1.5206037866882198,343.40400000000005,CC(=O)c1cc(CCC(=O)OCc2nc3ccccc3s2)oc1C,-8,209
41,87251,87251,1006782,train,0.5633027785582121,2.2854200000000002,60.90000000000001,0,6,102,0.1480958788514193,-0.2712547388977996,2.0383205099431883,276.30300000000005,Cc1cnc(-n2cnnc2)c(-c2cccc3ccnn23)c1,-8,102
42,87252,87252,1132700,train,0.694446104813016,0.4057199999999999,105.56,3,5,100,0.28674166787014777,-0.4503637815603908,2.5559701899071854,262.265,Cc1cc(N)cc2c(=O)cc(C(=O)NCCO)oc12,-7,120
43,87253,87253,734969,train,0.7147479423792501,2.33432,88.91,2,5,132,0.2507942548961664,-0.3515202958744674,1.4892161147829923,349.394,Cc1ccnn1-c1ccc(C(=O)NCCC(=O)Nc2ccccn2)cc1,-8,230
44,87254,87254,739080,train,0.7402242211524435,2.1948,81.93,1,6,124,0.25781537144033473,-0.4814895572345544,1.6161834059178748,345.79,CCn1cnnc1CNC(=O)COc1ccc(Cl)c2cccnc12,-7,169
45,87255,87255,351313,train,0.921075788825222,3.0871000000000017,49.77,1,3,108,0.4099078943663312,-0.5079548314513883,1.6146268342591192,283.327,O=C(OCc1ccccc1)N1CCc2ccc(O)cc2C1,-7,138
46,87256,87256,1474814,train,0.8236396617164596,3.056300000000001,12.47,0,2,76,0.1355033472919645,-0.4891676257506897,2.252009629139045,256.1429999999999,CN(C)c1cccc(OC2CC2)c1Br,-7,176
47,87257,87257,1285586,train,0.9320689041411354,1.5897,63.99,1,4,108,0.2929666044907013,-0.3138830806701167,1.911181890366124,287.2940000000001,Cn1ccnc(NC(=O)C2(c3ccccc3F)CC2)c1=O,-7,101
48,87258,87258,148524,train,0.7752757193833838,3.0448000000000013,37.38,0,2,106,0.2399488338254483,-0.3146323593755708,1.93618290715718,271.36,CN(C(=O)C12CCC(C1)C(C)(C)C2=O)c1ccccc1,-8,78
49,87259,87259,1028914,train,0.8980392665314445,1.0337999999999998,77.56,1,4,122,0.2701972463655546,-0.3671116602649272,1.9399691729071376,319.336,Cn1c(C(=O)N2CCOC(C)(C(N)=O)C2)cc2cc(F)ccc21,-8,102
50,87260,87260,1394629,train,0.8781737503752304,1.07782,81.93000000000002,1,7,94,0.2641230781902926,-0.4771916623601484,1.819218450855,265.29799999999994,Cc1nnc(NC(=O)c2cnn3c2OCCC3)s1,-8,127
51,87261,87261,881514,train,0.7377064767795379,-0.7882999999999979,70.47,1,5,112,0.2440735853612313,-0.3451933598424702,1.6331096786411181,289.339,C=CCn1cc(CN2CCN3C(=O)CNC(=O)C3C2)cn1,-8,143
52,87262,87262,202036,train,0.7859439701923271,2.4179000000000004,56.51000000000001,1,6,124,0.1680503356451012,-0.3900816520276599,1.6478342156910908,338.40399999999994,OCc1cnc(SCCC2OCCO2)n1Cc1ccc(F)cc1,-7,227
53,87263,87263,587551,train,0.6772466858557071,2.5436000000000005,79.46000000000002,3,3,132,0.31879696129156604,-0.4964629732214768,1.9781476452056883,341.41100000000006,COc1ccc(NC(=O)NCCNC(C)=O)cc1Cc1ccccc1,-7,243
54,87264,87264,1250538,train,0.7797090948388058,3.1063000000000014,39.19,0,4,94,0.1784742600102586,-0.4900800361238707,1.8842482449115447,265.309,CC(=O)c1csc(CCOc2ccccc2F)n1,-7,106
