,Unnamed: 0,Unnamed: 0.1,true_index,SPLIT,QED,logP,TPSA,HBD,HBA,valence,maxCharge,minCharge,jIndex,molWt,can,score,time
0,0,0,1544865,train,0.7618382478383745,3.2718000000000025,55.57,0,5,128,0.1806901191920565,-0.4478923039992289,1.691895579088225,328.412,CC(C)c1ocnc1CN1CCOCC1CC(=O)c1ccccc1,-7,188
1,1,1,604411,train,0.5679692466502583,1.6659399999999998,97.94,1,7,130,0.2776399387170601,-0.2944666882837364,1.9501110897691398,348.36600000000016,Cc1cc(C)n2ncc(C(=O)c3c(-c4ccncc4)[nH]n(C)c3=O)c2n1,0,0
2,2,2,449339,train,0.7736243978770269,3.1065400000000016,56.59,0,5,136,0.2612237595640099,-0.4957763055510984,2.4222282063472043,345.44300000000015,CCCN(Cc1c(C)nn(C)c1C)C(=O)c1c(OC)cccc1OC,0,0
3,3,3,23781,train,0.7405669998428798,2.0491,72.91,0,5,128,0.30851617828034245,-0.4938886627394556,2.0217139076830857,341.4290000000001,CCOC(=O)C1CCN(S(=O)(=O)c2ccc(OCC)cc2)CC1,0,0
4,4,4,401862,train,0.8732961670106619,2.3378400000000004,82.45,1,6,126,0.2651940262158978,-0.4966220195533535,2.4507640163357007,339.4170000000001,CCn1nc(C)c(S(=O)(=O)Nc2ccc(OC)cc2OC)c1C,0,0
5,5,5,1100670,train,0.7176370588628207,2.7838000000000003,67.59,2,3,100,0.15536906812430715,-0.3987096209889125,1.858397656212068,268.295,Nc1cccc(-c2nc(Cc3ccccc3F)n[nH]2)c1,0,0
6,6,6,307489,train,0.792732726834107,1.7534,40.62000000000001,0,2,96,0.2535141736915593,-0.3393893343592523,2.0153498279326407,311.1790000000001,CC(=O)N1CCN(C(=O)c2cccc(Br)c2)CC1,0,0
7,7,7,1299170,train,0.8060660590679254,2.511,67.42999999999999,2,3,132,0.258095141349633,-0.4837879479515219,1.8495864515241,332.4440000000002,CC(C)C(NC(=O)COc1ccccc1)C(=O)NC1CCCC1C,0,0
8,8,8,1534106,train,0.7909494351184368,3.669200000000002,87.66,3,4,132,0.4074214933297219,-0.507886134138318,1.9056040049290481,342.3950000000001,CC(C)(C)OC(=O)NCc1ccc(C(=O)Nc2cccc(O)c2)cc1,0,0
9,9,9,1174482,train,0.6687092475225639,3.249740000000002,66.24000000000001,0,6,128,0.34147204013568777,-0.4964764608189954,1.7309952236183628,337.37900000000013,COc1cc(COC(=O)c2cnn(-c3ccccn3)c2C)ccc1C,0,0
