,Unnamed: 0,Unnamed: 0.1,true_index,SPLIT,QED,logP,TPSA,HBD,HBA,valence,maxCharge,minCharge,jIndex,molWt,can,score,time
0,9690,9690,615169,train,0.7806302468296917,2.7616200000000006,76.27000000000002,2,4,118,0.4191859939678634,-0.4076299919841261,1.6515319101352357,311.34100000000007,Cc1ccc(CNC(=O)Nc2ccc3c(c2)oc(=O)n3C)cc1,-7,188
1,9691,9691,1143668,train,0.8507028970521695,2.836680000000001,67.91,0,5,114,0.28419616103766104,-0.4960526240885049,2.550746673030732,297.358,COc1ccccc1-c1cc(C#N)c(=O)n(CCC(C)C)n1,-8,169
2,9692,9692,1381687,train,0.8682950696301691,3.6444000000000014,56.790000000000006,1,4,132,0.2582839465262701,-0.4936596931679418,1.6577807671854579,345.3700000000002,COc1cccc(C(=O)Nc2cccc(OCC3CCCO3)c2)c1F,-9,208
3,9693,9693,1020315,train,0.8884247403844745,1.470399999999999,74.25,1,6,132,0.2262323059218233,-0.3564058393296146,1.5107175357517981,340.4310000000001,CN(C)c1nccc(N2CCC(C(=O)NCc3cccnc3)CC2)n1,-8,184
4,9694,9694,733419,train,0.6200147302240141,3.5478000000000023,46.61,0,3,120,0.3102240152891673,-0.4657165519397886,2.1542034342492395,348.201,CCOC(=O)C1CCCN(C(=O)c2cc(F)c(Cl)cc2Cl)C1,-6,118
5,9695,9695,552427,train,0.8585514826036995,2.5540000000000003,55.56,1,3,98,0.2576181258174635,-0.494571756433815,2.3045555337143195,256.30499999999995,COc1ccccc1N(C)C(=O)c1ccc(N)cc1,-7,100
6,9696,9696,998584,train,0.8621559936848225,2.11238,65.78,1,4,102,0.405265944668921,-0.3460209134286507,2.5643162765422005,289.282,CC(Sc1cc(C#N)ccn1)C(=O)NCC(F)(F)F,-7,130
7,9697,9697,866496,train,0.7227003896171726,2.854820000000001,85.01,0,6,132,0.27355014096394953,-0.33721688199270744,1.4269126062054291,349.3940000000002,Cc1ccccc1-c1nc(C2CCN(C(=O)c3cnccn3)CC2)no1,-9,153
8,9698,9698,967651,train,0.7144299259076253,-0.04005999999999932,104.06000000000002,1,8,132,0.3317034373043401,-0.4663195272291101,1.8349354467935688,345.35900000000015,Cc1cc(CNC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)c(C)o1,-8,167
9,9699,9699,1362733,train,0.8674273314052158,3.0128000000000013,42.31,0,3,126,0.25509172654960066,-0.3356091049552017,1.7208876948630332,324.4240000000001,Cn1cc(C(=O)N2CCCCC2CCc2ccccc2)ccc1=O,-7,148
10,9700,9700,1014539,train,0.8832998572800488,1.9691,55.4,1,3,104,0.2242859672962202,-0.4967682155353039,2.446571518649621,263.337,COc1ccc(CC(=O)NCC(=O)C(C)(C)C)cc1,-7,131
11,9701,9701,822832,train,0.943889441293126,2.6852000000000014,50.16,1,4,116,0.24160860210647345,-0.3743952728573142,1.6783340687337427,298.3900000000001,CC1CCCCN1C(=O)CNc1ccccc1-n1cccn1,-8,142
12,9702,9702,21959,train,0.8332961590754137,3.2525000000000017,41.99,1,3,94,0.2225288854311468,-0.3022090575003397,2.154337597338598,252.38299999999995,CC(=O)Nc1nc2c(s1)CC(C(C)(C)C)CC2,-7,63
13,9703,9703,590840,train,0.928169624929418,2.700020000000001,56.15,1,4,124,0.4354836184619322,-0.3763857767764259,2.248016594326687,319.327,Cc1c(C(=O)NCC2CCCO2)c(C(F)(F)F)nn1C(C)C,-7,160
14,9704,9704,1479706,train,0.8008043890510358,2.1994,42.31,0,4,118,0.40550766928893306,-0.3351006729950176,2.1428009356962723,322.3520000000002,CN(CC(F)(F)F)C(=O)Cn1c2c(sc1=O)CCCCC2,-7,114
15,9705,9705,1569009,train,0.9389482071144959,3.471000000000002,38.33,1,2,114,0.26196149250539,-0.4837628724940986,1.606844902801877,303.30799999999994,O=C(COc1ccc2c(c1)CCC2)Nc1c(F)cccc1F,-9,136
16,9706,9706,190417,train,0.8557767240481199,1.0969200000000001,114.32999999999998,2,6,124,0.32951468524174565,-0.468798657651004,2.500345709187892,320.3490000000001,CCCCn1c(N)c(N(C)C(=O)c2ccoc2C)c(=O)[nH]c1=O,-7,173
17,9707,9707,288449,train,0.8763839704365899,2.722920000000001,67.87,1,4,132,0.25747571783107964,-0.4928421306081495,2.071044308563777,342.3950000000001,COc1cccc(C(=O)N(C)CC(=O)Nc2ccc(C)cc2)c1OC,-8,199
18,9708,9708,161677,train,0.8206024660225147,3.3076000000000016,29.1,1,1,90,0.2301335524500776,-0.3257483369372477,1.7148195654971905,270.15899999999993,O=C(Nc1ccc2c(c1)CCC2)C1CC1(Cl)Cl,-7,66
19,9709,9709,224929,train,0.7381047243633245,3.7072200000000017,55.05,0,5,116,0.2253949866757625,-0.4689292869728338,1.869275178854328,306.369,Cc1occc1-c1nc(N2CCCC2)ncc1-c1ccncc1,-8,125
20,9710,9710,784347,train,0.8864182687460175,1.13634,67.23,1,4,112,0.2440231218412937,-0.3523897344033589,2.6167727981331423,300.79,Cc1nn(CC(=O)N(C)CC(=O)NC(C)C)c(C)c1Cl,-7,148
21,9711,9711,312539,train,0.8662606322561875,1.0498200000000002,75.71000000000002,1,4,128,0.2405474949629245,-0.3796156020168873,1.9806330459752683,344.40800000000013,COC1CCCN(C(=O)CNS(=O)(=O)c2ccc(F)c(C)c2)C1,-8,155
22,9712,9712,228012,train,0.7189567126935992,-0.5859999999999999,94.08,2,8,114,0.3317044674346514,-0.39454404410943067,2.7969191375588647,293.32700000000006,CC=CCn1c(NCCO)nc2c1c(=O)n(C)c(=O)n2C,-6,143
23,9713,9713,684443,train,0.8037216000064084,2.7020000000000013,38.33,1,3,98,0.2300804781140061,-0.4955884247894855,1.8067907303525657,265.378,COc1ccccc1SCC(=O)NC(C)C1CC1,-5,126
24,9714,9714,850234,train,0.7766953186092481,2.27632,51.96,0,5,94,0.3470080089702889,-0.2989096518989517,1.9077478281082128,262.334,Cc1cnc(=O)n(CCCC(=O)c2cccs2)c1,-6,115
