,Unnamed: 0,Unnamed: 0.1,true_index,SPLIT,QED,logP,TPSA,HBD,HBA,valence,maxCharge,minCharge,jIndex,molWt,can,score,time
0,58140,58140,570993,train,0.7514313735784487,0.4742,60.85,1,3,104,0.2278236226092188,-0.39453424501467815,2.732950467975943,256.346,CCC(CC)N(CCO)C(=O)C1CC(=O)N(C)C1,-7,182
1,58141,58141,1563705,train,0.8778563696069467,1.5554,79.9,2,4,116,0.22532306531933485,-0.3776538854949301,1.5011428377044422,300.362,CC1OCCC1C(=O)NCCc1nc(-c2ccccc2)n[nH]1,-8,156
2,58142,58142,109454,train,0.6453998125447391,3.1407000000000016,79.19,1,5,122,0.31627465811760697,-0.4549392255653496,1.734911856459175,340.404,Cc1ccccc1SCC(=O)OCC(=O)Nc1ccc(C#N)cc1,-7,81
3,58143,58143,490368,train,0.9052852004469384,1.7996999999999992,49.41,1,2,96,0.25403481574474474,-0.3573839955858103,2.1734097279584765,311.1790000000001,CNC(=O)C1CCCN1C(=O)c1ccc(Br)cc1,-7,235
4,58144,58144,96776,train,0.8139765820589366,1.1358799999999991,112.92000000000002,2,7,106,0.2343881704753393,-0.4535445241838516,1.6920664468306423,303.30300000000005,N#Cc1cc2c(cc1NC(=O)CSc1ncn[nH]1)OCO2,-7,137
5,58145,58145,545044,train,0.7550095783117896,2.3542000000000005,61.36,3,2,100,0.31903180024333805,-0.3942415269977079,2.470087201602788,254.305,CC(C)CC(CO)NC(=O)Nc1ccc(F)cc1,-6,129
6,58146,58146,447186,train,0.7787618650468662,1.9533,102.68,3,5,124,0.2482728116796528,-0.4535930313700812,1.6432571475576745,327.3400000000001,CC(Nc1cccc(C(N)=O)c1)C(=O)Nc1ccc2c(c1)OCO2,-8,185
7,58147,58147,1270835,train,0.7595649163734526,1.3303399999999996,92.92000000000002,2,5,120,0.27343446344933925,-0.4688191721577346,1.838836295221895,314.345,Cc1nc2c(c(C)c1CNC(=O)Cc1ccco1)c(=O)[nH]n2C,-8,144
8,58148,58148,815445,train,0.7751973490445911,2.1457,87.74000000000002,2,5,104,0.2625836251912066,-0.328427990916336,1.8073953562653813,298.32700000000006,O=C(Nc1nc(-c2ccccc2)ns1)c1ccc[nH]c1=O,-8,166
9,58149,58149,1310383,train,0.7176830553394756,3.6330800000000014,94.38,3,4,130,0.3189431572151597,-0.4573019825113773,1.9343257811001464,339.3950000000001,CC(CCCO)NC(=O)Nc1cccc(Oc2ccc(C#N)cc2)c1,-8,278
