,Unnamed: 0,Unnamed: 0.1,true_index,SPLIT,QED,logP,TPSA,HBD,HBA,valence,maxCharge,minCharge,jIndex,molWt,can,score,time
0,38760,38760,1248983,train,0.6878414028451576,2.58474,60.91,1,4,100,0.26545863516099616,-0.3985120407338476,2.357276793309887,265.31600000000003,Cc1cc(-n2c(C)nc3ccccc3c2=O)ccc1N,-7,189
1,38761,38761,21337,train,0.8756407926845897,2.019,87.05,2,5,100,0.2214316356377382,-0.4910219827318375,2.104956759701388,258.325,CC(C)Oc1ccc(Cc2cnc(N)nc2N)cc1,-7,146
2,38762,38762,358360,train,0.7765208915084311,3.708000000000003,59.81,1,5,120,0.25187288601730284,-0.34957579497659363,2.146580162904896,328.4410000000001,CCC(C)NC(=O)c1cc(-c2cccs2)nc2c1cnn2CC,-6,158
3,38763,38763,712203,train,0.8627654881925664,2.984140000000002,46.17,1,2,114,0.22429772542706827,-0.34835377203441525,1.8843748626498087,299.345,Cc1ccc(C(=O)CNC(=O)Cc2ccc(F)cc2)cc1C,-7,156
4,38764,38764,186233,train,0.9071790815635632,1.6981999999999997,74.61,1,6,112,0.2623869394057654,-0.4966828569571254,2.2989346056683417,291.307,COc1ccc(OC)c(NC(=O)c2cn(C)nc2OC)c1,-6,137
5,38765,38765,194897,train,0.7982378924948381,3.6640000000000015,64.36,1,5,106,0.26019821256309034,-0.4967678029017914,1.74750549990776,300.339,COc1ccc(-c2csc(NC(=O)c3ccoc3)n2)cc1,-7,117
6,38766,38766,456888,train,0.7599564269650471,3.577700000000002,46.01000000000001,1,4,88,0.12367133941743795,-0.5079423782648919,1.9964657778585435,254.31400000000005,Oc1cccc(-c2nc(-c3ccncc3)cs2)c1,-7,81
7,38767,38767,1017849,train,0.8079744690312578,3.7365200000000014,70.23,3,2,114,0.3231888737473884,-0.32626085531107385,2.0380796766276017,301.321,CC(=O)Nc1cccc(NC(=O)Nc2ccc(F)cc2C)c1,-8,123
8,38768,38768,472281,train,0.7797282384881767,3.2455000000000007,52.55,1,4,96,0.16029315528320587,-0.4960527922291919,2.2345869451230858,273.723,COc1ccccc1-c1cn2cc(Cl)cc(N)c2n1,-7,83
9,38769,38769,1255258,train,0.8047867357452958,3.1731000000000016,30.71,0,4,100,0.15485695813136344,-0.2495431599289973,1.8391032418815672,273.40500000000003,CSc1ccccc1Cc1nc2n(n1)CC(C)CC2,-8,221
10,38770,38770,789156,train,0.8213968331347512,2.909720000000002,30.29,0,4,118,0.07026061081047923,-0.3768863061838851,1.710341516933649,299.41799999999995,Cc1c(CN(Cc2ccccc2)CC2CCCO2)cnn1C,-8,267
11,38771,38771,931660,train,0.9343443376852864,3.0606800000000014,73.2,1,3,126,0.2439374899050045,-0.3245386618118093,1.7119985134911568,333.39099999999996,N#CCc1ccc(NC(=O)CN2C(=O)CCCc3ccccc32)cc1,-9,209
